13,31,0,27
13,36,0,18
13,38,0,45
13,41,0,24
13,42,0,39
13,43,0,31
13,48,0,27
13,49,0,24
13,50,0,44
13,51,0,44
13,52,0,11
13,53,0,25
13,54,0,22
13,55,0,27
13,59,0,47
13,62,0,39
13,64,0,15
13,65,0,30
13,72,0,6
13,73,0,28
13,74,0,3
13,75,0,19
14,4,0,25
14,7,0,22
14,8,0,3
14,12,0,26
14,14,0,20
14,17,0,19
14,19,0,27
14,20,0,40
14,22,0,10
14,26,0,3
14,28,0,11
14,30,0,45
14,31,0,27
14,36,0,18
14,38,0,45
14,41,0,24
14,42,0,39
14,43,0,31
14,48,0,27
14,49,0,24
14,50,0,44
14,51,0,44
14,52,0,11
14,53,0,25
14,54,0,22
14,55,0,27
14,59,0,47
14,62,0,39
14,64,0,15
14,65,0,30
14,72,0,6
14,73,0,28
14,74,0,3
14,75,0,9
14,76,0,12
15,4,0,25
15,7,0,22
15,8,0,3
15,12,0,26
15,14,0,20
15,17,0,19
15,19,0,27
15,20,0,40
15,22,0,10
15,26,0,3
15,28,0,11
15,30,0,45
15,31,0,27
15,36,0,18
15,38,0,45
15,41,0,24
15,42,0,39
15,43,0,31
15,48,0,27
15,49,0,24
15,50,0,44
15,51,0,44
15,52,0,11
15,53,0,25
15,54,0,22
15,55,0,27
15,59,0,47
15,62,0,39
15,64,0,15
15,65,0,30
15,72,0,6
15,73,0,28
15,74,0,3
15,75,0,9
15,76,0,11
15,78,0,42
16,4,0,25
16,7,0,22
16,8,0,3
16,12,0,26
16,14,0,20
16,17,0,19
16,19,0,27
16,20,0,40
16,22,0,10
16,26,0,3
16,28,0,11
16,30,0,45
16,31,0,27
16,36,0,18
16,38,0,45
16,41,0,24
16,42,0,39
16,43,0,31
16,48,0,27
16,49,0,24
16,50,0,44
16,51,0,44
16,52,0,11
16,53,0,25
16,54,0,22
16,55,0,27
16,59,0,47
16,62,0,39
16,64,0,15
16,65,0,30
16,72,0,6
16,73,0,28
16,74,0,3
16,75,0,9
16,76,0,21
16,78,0,41
16,79,0,48
17,4,0,25
17,7,0,22
17,8,0,3
17,12,0,26
17,14,0,20
17,17,0,19
17,19,0,27
17,20,0,40
17,22,0,10
17,26,0,3
17,28,0,11
17,30,0,45
17,31,0,27
17,36,0,18
17,38,0,45
17,41,0,24
17,42,0,39
17,43,0,31
17,48,0,27
17,49,0,24
17,50,0,44
17,51,0,44
17,52,0,11
17,53,0,25
17,54,0,22
17,55,0,27
17,59,0,47
17,62,0,39
17,64,0,15
17,65,0,30
17,72,0,6
17,73,0,28
17,74,0,3
17,75,0,9
17,76,0,31
17,79,0,49
17,80,0,10
18,4,0,25
18,7,0,22
18,8,0,3
18,12,0,26
18,14,0,20
18,17,0,19
18,19,0,27
18,20,0,40
18,22,0,10
18,26,0,3
18,28,0,11
18,30,0,45
18,31,0,27
18,36,0,18
18,38,0,45
18,41,0,24
18,42,0,39
18,43,0,31
18,48,0,27
18,49,0,24
18,50,0,44
18,51,0,44
18,52,0,11
18,53,0,25
18,54,0,22
18,55,0,27
18,59,0,47
18,62,0,39
18,64,0,15
18,65,0,30
18,72,0,6
18,73,0,28
18,74,0,3
18,75,0,9
18,76,0,31
18,79,0,49
18,80,0,0
18,81,0,4
19,4,0,25
19,7,0,22
19,8,0,3
19,12,0,26
19,14,0,20
19,17,0,19
19,19,0,27
19,20,0,40
19,22,0,10
19,26,0,3
19,28,0,11
19,30,0,45
19,31,0,27
19,36,0,18
19,38,0,45
19,41,0,24
19,42,0,39
19,43,0,31
19,48,0,27
19,49,0,24
19,50,0,44
19,51,0,44
19,52,0,11
19,53,0,25
19,54,0,22
19,55,0,27
19,59,0,47
19,62,0,39
19,64,0,15
19,65,0,30
19,72,0,6
19,73,0,28
19,74,0,3
19,75,0,9
19,76,0,31
19,79,0,49
19,80,0,1
19,81,0,4
19,82,0,45
20,4,0,25
20,7,0,22
20,8,0,3
20,12,0,26
20,14,0,20
20,17,0,19
20,19,0,27
20,20,0,40
20,22,0,10
20,26,0,3
20,28,0,11
20,30,0,45
20,31,0,27
20,36,0,18
20,38,0,45
20,41,0,24
20,42,0,39
20,43,0,31
20,48,0,27
20,49,0,24
20,50,0,44
20,51,0,44
20,52,0,11
20,53,0,25
20,54,0,22
20,55,0,27
20,59,0,47
20,62,0,39
20,64,0,15
20,65,0,30
20,72,0,6
20,73,0,28
20,74,0,3
20,75,0,9
20,76,0,31
20,79,0,49
20,80,0,2
20,81,0,4
20,82,0,35
20,84,0,4
21,4,0,25
21,7,0,22
21,8,0,3
21,12,0,26
21,14,0,20
21,17,0,19
21,19,0,27
21,20,0,40
21,22,0,10
21,26,0,3
21,28,0,11
21,30,0,45
21,31,0,27
21,36,0,18
21,38,0,45
21,41,0,24
